Inserted 990000
Inserted 995000

7 hodin 1M xdd

21726: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21727: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21728: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21729: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21730: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21731: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21732: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21733: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21734: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21735: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21736: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21737: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21738: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21739: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21740: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21741: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21742: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21743: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21744: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21745: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21746: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21747: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21748: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21749: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21750: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21751: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21752: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21753: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21754: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21755: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21756: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21757: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21758: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21759: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21760: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21761: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21762: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21763: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21764: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21765: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21766: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21767: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21768: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21769: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21770: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21771: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21772: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21773: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21774: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21775: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21776: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21777: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21778: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21779: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21780: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21781: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21782: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21783: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21784: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21785: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21786: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21787: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21788: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21789: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21790: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21791: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21792: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21793: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21794: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21795: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21796: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21797: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21798: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21799: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21800: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21801: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21802: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21803: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21804: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21805: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21806: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21807: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21808: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21809: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21810: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21811: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21812: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21813: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21814: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21815: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21816: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21817: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21818: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21819: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21820: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21821: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21822: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21823: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21824: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21825: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21826: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21827: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21828: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21829: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21830: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21831: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21832: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21833: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21834: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21835: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21836: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21837: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21838: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21839: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21840: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21841: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21842: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21843: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21844: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21845: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21846: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21847: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21848: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21849: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21850: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21851: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21852: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21853: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21854: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21855: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21856: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21857: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21858: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21859: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21860: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21861: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21862: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21863: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21864: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21865: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21866: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21867: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21868: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21869: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21870: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21871: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21872: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21873: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21874: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21875: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21876: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21877: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21878: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21879: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21880: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21881: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21882: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21883: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21884: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21885: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21886: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21887: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21888: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21889: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21890: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21891: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21892: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21893: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21894: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21895: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21896: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21897: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21898: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21899: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21900: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21901: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21902: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21903: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21904: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21905: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21906: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21907: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21908: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21909: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21910: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21911: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21912: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21913: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21914: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21915: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21916: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21917: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21918: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21919: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21920: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21921: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21922: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21923: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21924: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21925: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21926: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21927: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21928: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21929: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21930: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21931: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21932: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21933: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21934: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21935: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21936: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21937: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21938: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21939: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21940: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21941: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21942: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21943: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21944: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21945: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21946: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21947: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21948: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21949: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21950: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21951: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21952: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21953: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21954: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21955: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21956: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21957: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21958: 0  54  182  253  268  343  369  642  654  774  915  938  971  976  1163  1705
21959: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21960: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21961: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21962: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
21963: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21964: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21965: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21966: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21967: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21968: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21969: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21970: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21971: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21972: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21973: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21974: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21975: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21976: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21977: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21978: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21979: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21980: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21981: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21982: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21983: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21984: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21985: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21986: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21987: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21988: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21989: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21990: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21991: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21992: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21993: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21994: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21995: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21996: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21997: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21998: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
21999: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22000: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22001: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22002: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22003: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22004: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22005: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22006: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22007: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22008: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22009: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22010: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22011: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22012: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22013: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22014: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22015: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22016: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22017: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22018: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22019: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22020: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22021: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22022: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22023: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22024: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22025: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22026: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22027: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22028: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22029: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22030: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22031: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22032: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22033: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22034: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22035: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22036: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22037: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22038: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22039: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22040: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22041: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22042: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22043: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22044: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22045: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22046: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22047: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22048: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22049: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22050: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22051: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22052: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22053: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22054: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22055: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22056: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22057: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22058: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22059: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22060: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22061: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22062: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22063: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22064: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22065: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22066: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22067: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22068: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22069: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22070: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22071: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22072: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22073: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22074: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22075: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22076: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22077: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22078: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22079: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22080: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22081: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22082: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22083: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22084: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22085: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22086: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22087: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22088: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22089: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
22090: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22091: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22092: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22093: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22094: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22095: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22096: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22097: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22098: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22099: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22100: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22101: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22102: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22103: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22104: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22105: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22106: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22107: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22108: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22109: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22110: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22111: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22112: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
22113: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
